# v_cm v_tan, v_rad n_tot x_cm y_cm z_cm
549.674805 166.315613 -26.690773 9565.000000 270.213837 -173.681168 72.792030
586.147217 55.715588 -171.958466 10051.000000 -1.568753 241.835419 375.219696
508.864075 79.928680 -61.876610 9246.000000 -288.146576 -107.656883 375.671875
703.826233 100.551750 -53.899658 11544.000000 -300.710663 -345.897339 145.562271
659.860535 75.369041 -105.992889 13190.000000 -65.103462 -42.899811 -176.794952
605.094360 623.530029 -67.931786 7997.000000 -243.094604 -335.746307 -321.043518
533.059143 130.187622 -182.021622 8159.000000 217.641937 487.591919 -60.791252
405.307281 101.297539 -185.160126 9696.000000 456.983734 -498.458923 -386.642090
749.504700 200.758423 -241.446854 10353.000000 -295.836914 142.905731 467.856384
278.456238 112.187363 -216.483566 11563.000000 287.695129 298.795593 -142.480301
391.448608 105.035110 -147.616409 12025.000000 140.348053 403.771515 300.476624
498.513550 279.179291 -62.618263 11753.000000 157.069427 -353.585449 348.101624
574.412170 53.497005 -192.591202 10767.000000 -143.416183 405.558411 79.069939
909.170105 74.232162 -166.973831 8464.000000 -36.411751 119.739136 419.408539
635.831665 97.820755 -16.151917 13432.000000 404.793335 83.326973 343.961151
459.881348 115.129105 -155.798523 10758.000000 -241.382431 197.076675 125.096558
286.639709 79.137856 -146.475220 10487.000000 -322.757965 -481.607880 -18.686207
447.003052 155.845871 -94.087196 11772.000000 -10.017894 403.048859 -170.469437
569.370972 92.448479 -29.458054 10730.000000 16.432556 -420.708374 -495.666626
639.072388 35.137871 -142.848282 7162.000000 271.648499 -395.176147 -494.989685
488.408295 19.580912 -114.498238 9233.000000 490.693726 -342.116272 304.755859
499.539185 30.509220 -181.381241 12321.000000 -494.538818 -404.110229 236.407532
520.472595 74.303627 -55.953300 9875.000000 59.480759 84.781654 484.262878
289.725800 29.080439 -99.862595 7234.000000 -316.419769 430.674561 -393.393188
353.122009 52.939678 -231.479126 11495.000000 222.286728 353.984863 -41.894253
613.742493 13.161778 -81.378296 8681.000000 -475.032471 448.912567 -303.879059
351.618774 31.788424 -4.151184 12179.000000 316.735168 440.472107 322.490845
220.440781 14.343614 -28.102722 8858.000000 389.279816 -159.231262 370.986755
544.838989 59.184662 -155.809174 8899.000000 -279.644257 360.769348 -171.619141
663.020142 201.868958 -167.325348 10305.000000 -202.186951 132.345871 322.268799
596.629272 43.801266 -42.434982 10005.000000 -337.895966 341.386475 69.036247
437.736237 122.743874 -184.166779 11566.000000 413.331238 -247.012024 -361.572021
350.367371 218.036789 -44.574104 10232.000000 458.516357 -35.072723 -193.406464
299.975800 112.888504 -59.273209 10672.000000 438.109344 -54.404682 -459.540619
395.511292 115.115662 -100.961449 8827.000000 -345.148621 450.783142 459.507141
433.126160 69.673080 -119.136017 10568.000000 -435.135223 -204.252625 -357.010803
551.832825 40.360825 -153.698578 10013.000000 411.594177 362.930634 -467.669250
502.210388 81.279060 -219.557190 11439.000000 -178.885574 376.165497 -132.240906
652.949036 64.557915 -113.959053 9985.000000 331.609955 -118.291290 136.052490
436.304840 224.540787 -51.662209 10871.000000 -18.760984 422.845673 420.793640
852.109802 98.865936 -170.037125 9603.000000 -67.677261 -289.615417 -147.024719
694.746826 78.790703 -59.099190 7006.000000 -356.083862 459.740295 143.723419
400.936737 41.724472 -68.292480 8774.000000 332.170837 -429.472321 434.057373
661.758850 58.146584 -74.562057 10384.000000 14.937998 64.249306 -370.048401
376.176910 156.378937 -147.940430 8618.000000 19.469667 345.207642 498.797913
448.441101 71.128052 -82.184700 8878.000000 -198.069290 -101.787796 193.492981
570.802979 85.486992 -104.127525 11067.000000 370.695526 -53.888290 347.400726
427.866852 157.732986 -147.638229 10245.000000 10.929108 -249.941498 -469.524292
329.515686 188.282654 -134.654022 15368.000000 -121.838028 -462.637299 26.464851
572.837463 25.395716 -51.078873 10147.000000 -422.133484 -143.283524 350.970917
754.575073 82.151466 -176.170532 8106.000000 -209.062103 14.010618 -42.899246
439.056793 115.647362 -125.742447 7302.000000 -311.196655 80.384079 444.327454
293.061249 157.320740 -145.525635 8147.000000 484.481079 314.984497 -470.084076
698.131958 89.898079 -42.493412 6377.000000 365.774261 456.136108 -87.464455
685.389099 90.656158 -120.527359 9766.000000 224.251144 -486.582458 -219.667755
869.274658 228.678986 -67.051506 9752.000000 -366.862793 -149.207016 -485.141602
186.326950 87.760941 -96.121231 10655.000000 386.104370 -497.997833 478.378052
711.866333 51.184334 -309.123108 14729.000000 -345.946228 2.290424 448.156982
532.044861 258.105591 -20.137444 9143.000000 -286.975433 -41.436584 -256.156433
363.217896 32.497116 -216.806625 9444.000000 -409.040405 46.707741 -43.313187
529.837219 95.251930 -54.048740 9005.000000 330.711243 -410.951843 -497.303345
283.611877 40.391518 -83.882370 9895.000000 195.310501 -25.960388 435.357666
347.893219 143.658600 -194.887283 12235.000000 -271.274414 345.344513 383.814026
516.137634 176.532486 -149.421173 10855.000000 -144.069412 309.465179 -327.765350
395.453552 86.840340 -72.066452 6635.000000 -277.970337 492.051727 -253.788605
796.584717 85.557693 -123.837425 10590.000000 245.475342 437.543579 -123.669548
207.426224 80.327141 -19.073715 6794.000000 -462.070709 313.009766 -65.606125
515.978943 101.555695 -55.024109 7688.000000 -486.454956 -444.100067 -322.143829
788.186218 160.549210 -111.727341 10369.000000 310.752228 209.705307 -440.730743
233.789139 237.763611 -121.209305 12792.000000 -287.861359 166.380402 -477.324188
856.121826 101.149017 -49.741322 6927.000000 -296.896027 323.576508 -368.429138
389.258545 107.521217 -222.625168 14936.000000 309.311554 -104.250595 -307.804138
993.602417 246.742401 -189.090454 7169.000000 435.816284 251.554916 1.880687
575.882874 57.708893 -76.220566 6425.000000 377.263123 339.640930 475.281403
449.086334 68.698875 -194.945068 10432.000000 -66.568909 81.400803 214.257690
360.693085 124.416061 -105.037163 6559.000000 137.693207 442.336243 352.448700
602.669067 55.852081 -82.840256 12648.000000 350.884094 -220.455841 -227.124481
553.660461 117.911545 -25.817947 9028.000000 -252.879242 252.779144 112.304550
694.166809 67.023857 -90.214615 10042.000000 76.711838 -279.948456 291.325409
463.426147 89.770615 -97.755417 9754.000000 454.005676 109.636543 -291.648651
702.625061 235.322784 -24.312508 9634.000000 76.630402 -53.608170 -428.884644
491.114929 136.451584 -184.705658 12271.000000 488.440735 -308.099579 390.248901
311.419220 252.143066 -216.271179 17984.000000 233.290512 -430.909851 -403.530701
540.243591 80.677361 -217.933960 14293.000000 -258.120605 -123.150909 -461.990906
338.594971 123.116165 -155.993835 7424.000000 -123.837029 -256.793274 357.820435
430.123108 84.821274 -182.803772 7097.000000 -361.410126 112.341721 -275.945129
651.770569 188.462753 -41.149097 6783.000000 -278.412537 216.738983 -189.582855
468.407593 155.474686 -52.692764 7666.000000 241.274277 205.336731 -45.385803
207.778778 78.252022 -129.924133 10983.000000 214.317093 -83.378189 130.796143
864.704346 230.753418 -142.104324 9016.000000 305.178833 198.827667 208.278625
590.277405 85.600929 -104.183182 14287.000000 308.038208 -154.336548 245.232269
605.852051 242.882919 -212.953842 18491.000000 43.712036 468.796173 162.883636
413.726349 179.408600 -105.587067 8274.000000 9.519473 -309.493256 -473.348724
460.749023 66.862045 -98.746193 6785.000000 415.973145 246.814438 -75.642097
524.245667 126.522766 -129.258667 9676.000000 -261.400116 181.392715 262.146637
574.548767 30.618885 -3.006271 6834.000000 -447.139160 24.686287 497.613708
409.192963 25.531078 -215.347229 7973.000000 -206.784546 395.091492 -468.254395
302.500702 111.802742 -75.342979 11517.000000 485.613525 71.077774 -44.951412
128.705338 169.425583 -65.119354 8066.000000 186.405014 379.209900 -178.143616
668.786560 39.192982 -80.387360 8687.000000 365.340515 -149.209900 -335.443542
508.471893 182.803619 -87.652100 8005.000000 155.124207 207.974976 -394.044250
426.555878 37.391563 -56.760048 8129.000000 387.269653 -472.236206 -474.593384
730.671021 139.228378 -112.094696 7224.000000 7.952613 -238.533966 312.691803
728.926880 97.031448 -44.076263 10405.000000 76.471397 211.255676 342.392578
709.142212 238.500748 -31.302189 10095.000000 -126.591980 88.578232 60.345917
374.145996 20.684975 -12.303642 12227.000000 201.046677 97.009323 -406.670105
551.128906 16.765093 -25.816940 8488.000000 369.999146 419.827087 482.972412
539.479858 41.178440 -178.516052 9948.000000 329.601440 -221.867889 -340.347687
426.942993 213.571594 -42.484840 11856.000000 -210.279449 -466.134827 233.663788
524.590027 127.754433 -9.109772 8567.000000 -476.186829 31.763981 -260.758331
317.098450 15.045764 -84.465729 8261.000000 257.899628 72.731384 -396.718323
420.627289 184.561066 -215.821243 6923.000000 322.071747 -46.569458 -180.117493
427.552551 144.920670 -41.707039 10154.000000 -490.108154 453.919006 348.398315
568.245972 215.509293 -32.113625 7959.000000 -361.561066 435.052612 486.302979
205.714279 175.439301 -52.544098 7889.000000 -288.542664 -227.846863 -483.812744
306.446838 40.597828 -69.644043 7927.000000 -411.186829 -394.074158 -378.157990
192.845749 181.796539 -16.819614 11752.000000 125.107605 438.654541 -421.920349
687.086426 173.503647 -25.376404 10187.000000 -105.802277 132.524902 407.528931
188.185608 38.968185 -88.891739 8338.000000 -386.805511 -279.587494 166.568451
422.211334 119.117287 -133.177902 9056.000000 -278.733215 -64.984077 287.179932
645.037903 138.612518 -180.125305 12133.000000 -369.594086 416.741150 -140.191299
842.084534 170.942093 -72.349838 8721.000000 -109.251762 404.810822 -387.718445
348.833679 122.155640 -368.975800 12892.000000 256.029816 -10.389300 105.768234
676.543884 360.750458 -75.814476 11392.000000 -130.136063 43.533310 -114.871597
251.040405 118.161224 -8.938133 10273.000000 296.115417 -59.814972 399.577759
366.998505 293.335297 -77.841057 12582.000000 40.053349 -477.750824 109.806564
555.461548 105.053574 -160.096329 8144.000000 396.477997 -283.524780 165.360962
804.218323 45.282715 -40.263626 10000.000000 208.818909 42.262470 -46.782833
256.920654 116.803352 -91.864975 12670.000000 -370.548370 54.303577 143.074768
565.338867 93.819550 -17.582073 9422.000000 -163.827423 222.380280 -225.600159
544.755371 59.109077 -247.809998 13058.000000 -176.128357 -296.878540 6.177983
84.960793 244.363785 -25.678341 13664.000000 271.357849 -132.090652 -394.184082
589.013184 36.064289 -147.383942 10041.000000 -425.064758 -96.776550 -194.828033
196.889374 143.530716 -184.589539 12431.000000 12.153990 -487.363647 -327.445282
758.998779 33.622707 -56.951553 9505.000000 253.002945 75.567841 306.598267
214.943176 56.245743 -1.200424 8796.000000 103.769241 -319.300842 244.914154
501.991943 308.856445 -123.992653 7901.000000 364.256348 24.579372 -220.420502
322.814697 54.168564 -46.166504 8542.000000 -241.792908 -234.238434 163.578400
651.565369 210.169220 -129.321045 8333.000000 291.737732 -435.840881 -83.603447
584.459106 173.481903 -44.196918 9953.000000 341.027283 51.963120 333.186584
507.401794 190.276810 -11.503273 13866.000000 -484.049072 281.873810 444.177704
498.733948 56.580669 -2.586807 9758.000000 349.437439 -382.381836 -202.782944
443.814667 64.297211 -60.016640 9006.000000 -203.451950 -432.780396 337.033752
384.006866 88.592789 -33.650139 10134.000000 180.607452 196.101700 377.593689
256.375763 39.242039 -183.690643 12027.000000 -186.513779 243.196518 300.868073
134.569656 43.469189 -155.807129 8603.000000 11.935221 -266.480865 168.829163
807.877136 143.982712 -120.168777 10704.000000 -188.682587 201.723755 296.595154
638.234558 59.802441 -25.860672 9261.000000 -249.721481 153.629105 48.705875
294.498077 55.076607 -3.626045 9077.000000 460.787323 25.403881 210.922638
568.097717 79.828957 -117.457138 11454.000000 65.005600 -390.942657 -27.412495
171.316818 2.876528 -20.599335 12244.000000 -285.817230 317.609344 -42.046619
510.355621 109.050171 -51.161140 8013.000000 347.828735 -221.393463 -434.363831
306.516449 36.494968 -78.326889 8652.000000 402.678802 38.369167 375.293121
316.480682 75.439713 -41.405045 7941.000000 -108.667999 -417.829926 381.012360
438.400330 63.492035 -124.574516 9900.000000 -192.503876 165.265366 -33.346432
634.426941 179.403473 -126.167267 11619.000000 -382.301025 -71.708855 -194.275391
663.124146 141.020386 -114.861008 9745.000000 374.747192 -206.859070 -395.053284
574.090332 137.480850 -193.502136 13871.000000 488.174011 -44.814384 371.554443
294.139038 100.902893 -46.999802 8196.000000 -27.490738 -486.558289 490.048645
749.303223 66.223671 -59.866119 7725.000000 -384.317474 -320.378601 -394.552979
255.338120 47.188431 -83.083366 10042.000000 -413.081757 -465.339600 55.066772
314.177887 56.908009 -102.068520 10222.000000 -240.868271 -375.766235 340.951538
297.960052 60.454277 -59.946026 5466.000000 -265.790558 -109.173615 269.979614
443.647980 150.648224 -44.686325 8609.000000 22.651287 402.577820 -420.276581
333.329224 53.168770 -104.607407 11129.000000 148.571838 -2.074044 -431.579559
1288.753418 66.072136 -165.009888 8444.000000 4.774237 -96.031357 227.210938
158.686798 93.791115 -231.991730 7957.000000 -272.014984 371.996155 -309.032440
315.266266 187.231903 -89.088211 18038.000000 -407.005096 357.345367 -256.577301
608.458008 94.405563 -208.189026 10515.000000 493.308167 -320.787567 73.522057
441.892670 177.238068 -56.664429 9777.000000 -491.434845 452.539764 255.316513
308.015198 137.786423 -111.840157 11426.000000 -143.762146 420.297913 141.043747
51.937531 127.147781 -129.809738 8670.000000 477.495483 -400.698792 474.518433
296.657349 25.983168 -85.165054 9730.000000 -307.832520 72.340302 -115.448273
450.601624 120.175453 -120.800125 12307.000000 -123.625168 157.945740 302.648926
636.706116 32.034557 -29.724304 9714.000000 -430.844116 491.936035 99.874954
707.546814 39.242535 -231.569580 9826.000000 -433.533600 102.130524 275.157166
346.821136 128.448181 -14.505608 7674.000000 195.198303 -300.188049 449.240601
333.008209 105.918221 -151.487167 11924.000000 111.393608 322.019623 -87.821960
1426.378540 261.141998 -6.962330 11276.000000 466.031647 -109.667740 -402.047089
379.425476 88.984764 -29.872719 6534.000000 -264.168427 -457.592407 -188.210052
128.710648 60.567223 -9.086327 8805.000000 409.085388 233.170044 481.863190
324.053040 138.741165 -139.825470 11796.000000 -369.891479 -321.386536 -123.321594
289.367706 27.698326 -14.741722 6736.000000 213.034531 -187.581787 -383.692444
300.306732 102.593102 -19.314430 11421.000000 -448.137695 -35.131878 -456.171692
901.159668 314.272675 -91.683624 9560.000000 -71.294189 -240.118896 -117.950684
530.359802 91.964813 -40.109177 9729.000000 -142.844727 292.932373 218.003235
457.542816 147.314392 -381.186066 8278.000000 -281.123138 -46.779007 -292.420410
518.025696 44.618698 -150.642868 11086.000000 -27.895607 408.511993 400.989380
171.458984 44.370941 -16.522415 10235.000000 -134.225571 163.903229 107.538773
594.464844 14.771700 -179.412872 9166.000000 244.918228 109.161026 246.376190
322.634918 106.682961 -119.174629 10612.000000 107.689911 -242.906815 179.018250
329.983978 41.862873 -222.255661 9488.000000 177.513763 -34.543755 171.664688
356.351746 65.629044 -12.773529 8156.000000 490.236267 350.942444 -370.450928
451.173248 203.864746 -119.112801 13658.000000 -70.348221 153.033142 -188.806671
174.653336 258.557831 -103.123306 21261.000000 -170.672729 -303.122345 197.929474
300.357910 78.532379 -4.207787 7309.000000 -175.868561 87.147415 -480.578369
106.503914 55.535427 -197.495667 11764.000000 -145.736282 204.077225 304.951904
278.698425 215.753357 -170.631378 13745.000000 124.032204 -149.807465 -219.567383
608.477844 59.531734 -37.975853 9167.000000 480.659668 99.963295 -6.606477
251.232300 130.924255 -187.588531 9691.000000 461.970856 13.528750 -99.664551
396.095642 72.204773 -66.491821 10178.000000 244.763840 -484.122681 14.857332
461.121490 212.653290 -116.833954 11400.000000 147.849091 412.904480 167.905487
338.717590 127.988159 -114.166725 14550.000000 -13.550065 130.299469 371.291809
602.128967 289.488831 -131.172058 13813.000000 137.926437 178.479416 -397.099152
364.415253 79.999313 -123.284576 7961.000000 149.349121 -269.890442 -152.384979
845.980469 31.284794 -115.600296 10538.000000 59.148006 -287.682098 145.040802
350.274445 56.512409 -64.540741 14804.000000 -150.011703 216.602020 249.886139
585.440063 267.354889 -68.856583 11790.000000 296.669220 437.491455 483.639709
608.966492 46.985039 -22.809837 11283.000000 -218.183395 443.262390 -446.797638
388.779053 43.273071 -109.686829 6020.000000 28.733505 -276.634247 298.258911
763.779114 109.140808 -71.070648 9827.000000 166.320831 363.537537 253.930756
350.687469 210.819687 -61.280533 12906.000000 308.003174 39.253368 -240.211151
277.147522 64.993874 -179.328369 8836.000000 -490.921997 -7.230737 -83.951385
583.328247 100.714226 -89.470039 9599.000000 -57.009293 -378.898621 497.400146
913.080505 79.100464 -171.378357 9230.000000 -199.386749 421.978546 37.442326
402.064636 319.785583 -62.933453 8315.000000 -434.214630 438.034180 -101.629066
428.835388 92.755173 -82.952393 7218.000000 -115.355164 -182.960693 246.122406
102.531853 151.212463 -55.308815 9701.000000 -330.401428 -215.047821 -65.383209
520.406250 126.244400 -182.236725 11043.000000 -377.281494 469.887268 414.343048
325.164734 60.811214 -186.752533 8480.000000 -157.069916 -276.996246 165.632111
468.711334 11.899974 -24.315666 7307.000000 -321.118225 256.975372 -196.229370
256.509430 124.936844 -69.178970 6555.000000 211.891937 491.406494 181.493683
1354.061523 115.056320 -187.654587 14214.000000 73.149162 229.115082 -335.969879
183.242264 145.784103 -45.299889 10822.000000 -61.491737 449.305603 -460.057678
398.799866 80.784554 -117.925682 8845.000000 458.383728 54.347519 242.440918
406.706116 40.384212 -76.452271 8483.000000 -55.358738 -224.695862 351.368225
349.770721 35.473969 -55.981270 6829.000000 -87.131500 402.389893 -111.059700
187.153107 51.335552 -26.982040 9470.000000 339.896606 16.012640 -161.427353
215.090851 135.471344 -99.417694 12460.000000 -465.791504 -482.118744 -56.677528
588.838806 506.368713 -202.447845 13448.000000 476.784851 -106.631165 -97.811646
717.765625 179.210678 -41.447174 8060.000000 -29.251478 3.127147 -286.431305
236.197449 67.782799 -205.224930 10771.000000 26.150356 -285.772583 259.694122
479.495850 78.645134 -46.368462 9771.000000 -53.624638 207.129883 -128.552505
386.063568 216.139389 -159.568787 8139.000000 60.376152 63.953766 -163.418121
477.605896 85.115234 -139.449097 8402.000000 267.140747 279.382904 -118.736481
47.905602 70.251053 -169.437317 9404.000000 -43.183868 -211.791107 -446.131592
560.873657 157.497025 -84.145851 7670.000000 -20.751518 -217.495697 -149.991272
260.650787 210.173233 -55.034523 9976.000000 -330.133392 -498.620667 287.794312
288.371796 71.053528 -33.690338 9113.000000 395.985657 252.198120 241.593323
775.645508 30.018093 -52.698898 9003.000000 -171.173431 483.309631 413.147003
686.039124 79.717926 -59.961487 9141.000000 273.977142 -230.488159 484.794952
294.098724 36.841244 -63.176453 7363.000000 -132.583359 215.241394 314.762299
304.902344 58.741356 -46.998158 7054.000000 -173.425781 262.846222 -170.395218
297.271301 19.165958 -94.736778 9968.000000 -238.855347 -252.344742 283.573608
674.207214 108.527977 -99.686676 11618.000000 354.536926 -155.404053 -5.153026
479.726074 131.490250 -136.009430 13084.000000 207.212524 265.130951 -471.646637
238.270233 43.173920 -16.328140 9290.000000 313.905396 -61.846504 -312.290588
236.856567 60.786751 -135.923569 6494.000000 -336.738342 427.118958 235.569946
657.329529 201.527878 -60.803288 10367.000000 -9.560001 31.533768 -388.141052
62.486126 111.961632 -185.613190 9518.000000 -117.855843 -204.516327 145.078369
616.863831 64.498756 -169.688644 11677.000000 -15.101338 -75.062439 331.734192
644.459167 133.795090 -236.287537 15445.000000 -366.968018 390.547150 -56.606369
405.008606 179.091064 -21.141262 10018.000000 -80.537369 -495.721985 -343.332581
409.322296 107.934296 -159.873108 9730.000000 -341.305298 -171.594421 374.237793
394.945984 81.905411 -149.555862 11697.000000 386.300568 -71.712509 -180.292572
120.398804 165.115509 -185.110046 13933.000000 -37.418026 417.064331 -117.687210
502.022491 76.966286 -159.253098 11834.000000 145.381287 -176.111664 243.963226
632.486023 157.714447 -106.377388 8697.000000 -183.840118 468.695557 0.383833
95.616821 61.452049 -18.923416 8523.000000 235.216644 36.088028 393.700562
219.270493 114.394485 -29.171249 9117.000000 -382.848724 371.664246 -492.507019
881.196594 174.363739 -192.073532 10480.000000 -141.198074 246.216309 -355.695282
126.028831 206.585648 -18.823349 9936.000000 -173.473862 -263.800079 -356.617126
426.550018 144.302170 -183.118988 12347.000000 -400.731018 -137.350708 -19.641790
331.346558 179.739136 -68.759827 10470.000000 387.628510 -249.306824 -14.112347
701.525024 22.104422 -168.390503 8994.000000 -212.302994 -308.014404 217.536713
537.207275 95.665359 -109.346115 9090.000000 141.642334 175.642517 45.055222
340.386414 146.366364 -164.049088 10777.000000 247.344849 -135.478088 -134.219757
522.705750 185.399826 -90.958084 11103.000000 -28.203999 -123.638275 184.498413
141.347916 224.156860 -318.095428 10605.000000 -167.258484 453.692596 98.588486
644.536804 99.954430 -109.000473 7222.000000 -358.826019 -211.755478 345.648895
817.589600 233.365128 -178.043640 10129.000000 -82.079010 -247.522339 -119.724335
168.651001 186.226166 -68.085014 11040.000000 213.404221 -50.868019 -202.117798
381.199860 200.632339 -108.917068 10015.000000 -327.030334 259.125519 -435.164551
449.316559 31.098257 -199.673981 14164.000000 -142.913651 -338.351807 15.711962
738.435364 168.073746 -30.759964 10733.000000 442.809509 411.883820 421.663391
529.266663 104.942726 -109.919579 8610.000000 238.568710 -109.296814 445.157227
269.349152 59.177204 -194.903397 9447.000000 91.734985 256.395905 169.118622
275.711334 65.655891 -34.246223 8638.000000 -467.207581 141.680542 139.062622
376.621521 87.441498 -134.864349 9599.000000 -432.754852 -231.457138 -467.196899
676.850342 95.474854 -72.476997 10172.000000 238.744385 377.131042 468.224548
310.592529 76.783760 -81.495926 10786.000000 313.844849 -29.078674 476.453766
392.414307 104.936401 -80.967552 11709.000000 -202.940491 266.416870 234.442902
552.733887 308.637695 -218.956116 12272.000000 -103.555260 52.876251 243.552155
172.899872 181.034485 -155.692398 8253.000000 -34.533699 -379.217957 148.158218
703.735596 87.908997 -233.131805 12088.000000 77.533020 318.255249 -323.478973
401.709900 209.571350 -77.020477 11528.000000 465.537506 -397.812775 -456.784363
807.662476 46.671265 -158.123657 9536.000000 64.489204 -428.424164 125.539810
254.317841 251.137604 -60.110443 11397.000000 330.622955 -428.215393 -478.210327
274.656006 90.588722 -91.089310 8085.000000 111.089325 498.627441 -402.270447
293.474579 11.544031 -29.397133 9436.000000 145.024872 100.948410 361.603729
445.539154 61.330051 -87.047028 13063.000000 254.381454 121.510498 455.550476
546.231079 115.953300 -144.625000 8103.000000 292.505768 -394.757141 -374.448120
319.041595 92.189896 -263.126373 13959.000000 259.369720 -423.152710 -281.083679
437.393463 150.078537 -138.292358 15240.000000 377.726807 478.835541 -101.193954
418.645660 77.694565 -308.112671 8832.000000 -416.493530 180.860809 -13.169658
406.015747 258.370087 -96.081955 8310.000000 394.207367 -489.935394 -376.564392
737.545349 142.399109 -218.113968 9193.000000 209.754120 -28.750879 298.526184
634.857361 344.401550 -317.017303 7340.000000 -356.819153 -56.818748 -99.379822
240.592041 45.764362 -62.189682 9109.000000 -156.661713 19.298012 289.303772
525.115662 187.465210 -145.339310 12403.000000 79.093521 220.421112 -169.724991
381.139038 17.398928 -44.744370 7756.000000 216.057220 -293.590759 -97.585892
407.326263 192.536835 -164.109695 10516.000000 195.674194 260.394287 56.169136
478.232056 34.140736 -171.738373 9369.000000 163.435638 -116.125671 91.711105
235.998962 84.313103 -90.269379 9119.000000 216.482269 -61.078552 53.239044
492.810455 56.900501 -45.400864 8764.000000 -39.243614 272.061646 401.798828
536.926758 64.818108 -120.105606 10994.000000 -240.370209 -423.895081 246.851776
527.521606 127.783028 -85.959457 10959.000000 -166.080444 68.099236 298.574890
330.666962 50.884510 -11.403671 7925.000000 204.028046 -343.429993 26.954111
622.027649 102.824486 -178.958008 7986.000000 -119.257874 148.710770 -35.113514
506.984711 159.873383 -213.718781 9744.000000 226.357635 -313.008606 316.049683
419.398010 65.592377 -49.823582 7907.000000 -334.078491 422.288513 -277.810364
230.671860 182.650986 -68.640076 8217.000000 -111.897110 197.499496 -282.154144
515.609436 89.945175 -83.116035 8787.000000 428.795624 -155.350769 -499.086792
218.564255 77.220146 -96.658447 11333.000000 265.951660 -245.772919 -285.446167
409.753235 39.187126 -124.344284 8626.000000 -324.128113 -314.535828 -389.508667
343.925323 53.713505 -71.643600 9436.000000 17.366808 441.574768 -399.760925
373.228058 63.387234 -131.521698 10423.000000 -421.932983 -196.764282 -22.143847
824.567383 29.964888 -177.233856 8514.000000 376.663086 -490.039429 -293.677429
722.571106 102.800934 -142.405457 8404.000000 12.692347 208.173370 -138.006577
784.896484 38.610344 -74.073280 8418.000000 -258.332642 -237.768661 -447.098389
121.561279 169.582001 -115.506165 10621.000000 -266.880920 -35.092751 349.272003
377.439178 78.097031 -74.787979 8054.000000 -255.966400 -263.838684 -88.655731
474.803619 10.177526 -191.571411 7999.000000 -424.638977 -123.764450 -447.372864
777.889771 80.989700 -190.590698 9114.000000 -224.325821 9.896175 -362.586609
248.304199 7.897537 -133.394043 8002.000000 190.365234 -298.777191 43.401886
340.548706 37.471474 -62.744736 7419.000000 -259.900055 -440.865173 391.552032
567.282898 141.314056 -209.224854 14921.000000 257.936981 412.001038 157.172852
137.263916 166.337158 -97.069481 8003.000000 19.751366 305.211548 -131.942444
251.395996 212.349030 -209.232483 8980.000000 -72.240875 -175.622162 -423.162537
586.666809 71.465340 -10.260574 6562.000000 6.645335 397.137878 494.708923
400.935150 107.628944 -84.304428 12530.000000 -86.938232 -365.429626 -126.524017
275.441101 67.024162 -139.802002 13273.000000 323.198425 333.742798 -167.271454
723.416260 212.210129 -46.569572 10114.000000 8.524813 382.402222 -452.225098
595.177490 174.506195 -39.220112 8348.000000 212.510803 -89.069618 -84.154526
92.372345 206.759552 -130.542267 13734.000000 -414.235168 -357.478455 417.092896
358.431244 54.271526 -71.113182 4469.000000 -66.450706 -365.108826 243.616364
508.605347 109.905563 -27.663746 10230.000000 148.631149 323.411896 247.864227
261.691833 9.696770 -68.826622 8083.000000 -330.486938 -125.855896 -387.089050
299.256042 20.301632 -213.753693 8990.000000 -37.121094 -82.102142 -353.668213
568.496582 90.296135 -70.466751 9113.000000 484.449158 484.036163 -390.649933
448.368042 119.546150 -126.153534 14645.000000 -197.970108 249.958405 300.953461
797.970459 100.354332 -232.345886 8999.000000 93.414261 472.632935 -232.142090
289.571594 43.092754 -12.921494 8921.000000 -307.034882 326.898438 -192.358963
157.652710 153.723938 -50.265091 8574.000000 -151.065308 -150.443100 -130.547867
264.531128 211.818497 -116.441200 11491.000000 75.231102 391.556641 -362.696716
381.141296 157.803925 -50.245911 11645.000000 38.436050 -421.560486 176.345581
585.906311 153.364685 -40.085835 8968.000000 -343.076019 -205.925476 327.552002
227.891602 71.754738 -175.938202 12527.000000 421.150818 386.017303 -223.874542
455.250946 95.469688 -38.316620 11748.000000 -396.767578 -473.372040 468.471283
802.849976 159.654922 -137.653015 10990.000000 -318.332153 -286.931488 281.376526
169.691010 8.267736 -64.309433 12062.000000 82.367172 -405.157318 206.584229
424.051544 23.273636 -51.214592 7032.000000 65.958977 -99.341049 -489.652039
212.408752 13.894061 -108.064270 9588.000000 -447.158447 364.570465 -391.944183
234.905853 133.754120 -69.116463 13201.000000 -141.241638 -114.760521 381.751343
751.188721 171.031158 -106.767738 12388.000000 -227.161041 -369.016876 -269.467316
343.307953 254.253647 -17.599091 11734.000000 43.141731 -383.621216 -398.345947
1017.088928 75.911545 -198.193237 11172.000000 119.989861 105.755760 -251.192322
331.676239 170.062012 -168.588562 11619.000000 -292.372559 -231.401184 -162.797607
748.064148 97.305946 -103.311111 11273.000000 219.885010 -172.587234 304.484070
437.367096 313.907715 -2.080975 9382.000000 167.238190 -465.436981 362.826813
200.612823 118.142250 -29.240181 8006.000000 92.687119 128.822723 361.563843
276.518097 87.342529 -96.648277 12416.000000 40.850983 -377.221741 231.705551
